"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.zval","Answer.surveycode","Approve","Reject"
"3KA7IJSNW6RDEFU8NF23ZAW0HC7BPC","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:53 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:22 PDT 2019","","","3KXIR214I520NT6NW4M6J3EO3LQ42E","A10BH9PYCYUKDJ","Approved","Tue May 14 17:06:14 PDT 2019","Tue May 14 17:40:39 PDT 2019","Fri May 17 17:40:39 PDT 2019","Tue May 14 17:47:40 PDT 2019","","","2065","100% (2/2)","100% (1/1)","100% (1/1)","1","afedb721-b8b3-403f-a138-e5b73c484730"
"3QO7EE372O9YERVNNSHSZFMAM8TBQ3","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:53 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:22 PDT 2019","","","3CTOC39K38CXCCME5NQ5LWKFWY2J70","A3UV55HC87DO9C","Approved","Tue May 14 17:06:21 PDT 2019","Tue May 14 19:10:55 PDT 2019","Fri May 17 19:10:55 PDT 2019","Tue May 14 23:37:37 PDT 2019","","","7474","100% (1/1)","100% (1/1)","100% (1/1)","2","e5acc83b-a65c-41c8-a3c0-0878dc8b0641"
"3O0M2G5VC6O81TTSRBWJ56QF2G8949","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:53 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:23 PDT 2019","","","3IAEQB9FMF6ZZ5NN3ZC6AEOJK5EDWI","A1NKBXOTZAI1YK","Approved","Tue May 14 17:06:08 PDT 2019","Tue May 14 17:19:49 PDT 2019","Fri May 17 17:19:49 PDT 2019","Tue May 14 17:47:41 PDT 2019","","","821","100% (3/3)","100% (1/1)","100% (1/1)","6","ac32669b-6140-4dcf-82bf-f4369f415f20"
"3NBFJK3IOH4RKWQIO1H2BLI7NK3OGP","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:54 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:26 PDT 2019","","","37U1UTWH9W8IAEAANXRK1N21HZ28R4","A2MCG5W6LHSRG9","Approved","Tue May 14 17:06:07 PDT 2019","Tue May 14 17:57:15 PDT 2019","Fri May 17 17:57:15 PDT 2019","Tue May 14 23:04:38 PDT 2019","","","3068","100% (1/1)","100% (1/1)","100% (1/1)","1","1f54d07d-c7a7-4931-94be-5498932b200f"
"36FFXPMST9A5KSLT87ZKWLU82KGOHO","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:54 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:26 PDT 2019","","","3JPSL1DZ5TLBE4BXROUHOU3M6QDANM","A1I9ZBV75AVWUS","Approved","Tue May 14 17:06:08 PDT 2019","Tue May 14 17:31:09 PDT 2019","Fri May 17 17:31:09 PDT 2019","Tue May 14 17:47:41 PDT 2019","","","1501","100% (2/2)","100% (1/1)","100% (1/1)","6","eda7c5d3-f3a4-405c-a124-c8531d695949"
"30F94FBDNR6B67NF4WBN4KXX6FSBTH","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:54 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:27 PDT 2019","","","3YWRV122CTLAQ62RRRMP6YPLOY68U8","A3U761PEG7MFKT","Approved","Tue May 14 17:06:10 PDT 2019","Tue May 14 18:39:49 PDT 2019","Fri May 17 18:39:49 PDT 2019","Tue May 14 23:37:37 PDT 2019","","","5619","100% (2/2)","100% (1/1)","100% (1/1)","1","ff4863d7-1a06-4565-b287-5d42c02d2ac7"
"3VMV5CHJZ817XOVQKI315VOUMSKGT3","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:54 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:27 PDT 2019","","","3X08E93BHW42KHT22URO6EFEFHY66I","A2ALWT2BUSXD83","Approved","Tue May 14 17:06:12 PDT 2019","Tue May 14 17:19:08 PDT 2019","Fri May 17 17:19:08 PDT 2019","Tue May 14 17:52:01 PDT 2019","","","776","100% (1/1)","100% (1/1)","100% (1/1)","6","543d4bb2-4854-4294-b8f7-396e9da04a25"
"3XJOUITW8UDYADP4NE8DZ9SWSFTQT8","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:54 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:28 PDT 2019","","","3QILPRALQ6HXVGIIUQA3S3XRG2D8NG","A1V2H0UF94ATWY","Approved","Tue May 14 17:06:03 PDT 2019","Tue May 14 17:34:43 PDT 2019","Fri May 17 17:34:43 PDT 2019","Tue May 14 17:47:41 PDT 2019","","","1720","100% (2/2)","100% (1/1)","100% (1/1)","5","418b392e-6d29-4dce-98c6-e1411877c0b5"
"31S7M7DAGGCNJG9RV90HINT2I96TLM","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:54 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:28 PDT 2019","","","3SB4CE2TJWHGQYP1TUHQMWUK84NAX6","A2MKXI4KCRRI7Y","Approved","Tue May 14 17:06:16 PDT 2019","Tue May 14 19:56:49 PDT 2019","Fri May 17 19:56:49 PDT 2019","Tue May 14 23:04:38 PDT 2019","","","10233","100% (1/1)","100% (1/1)","100% (1/1)","3","1347f8ca-661f-456b-997d-f96b1c51df68"
"36MUZ9VAE6O2WL32SXDY0OLW6QHED1","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:55 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:30 PDT 2019","","","3S06PH7KSSQ6Y47K6BNLHOYPOS51D7","A1IFIK8J49WBER","Approved","Tue May 14 17:06:28 PDT 2019","Tue May 14 17:39:39 PDT 2019","Fri May 17 17:39:39 PDT 2019","Tue May 14 17:47:41 PDT 2019","","","1991","100% (1/1)","100% (1/1)","100% (1/1)","4","dedc4809-38dd-4e73-b5d6-fa30a7a21171"
"3AFT28WXLFO5GNWDEPH5WXVN2XVOIH","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:55 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:30 PDT 2019","","","3EQHHY4HQTE8Y6IU9OQ5QZE3D0QG5E","A2SO6K35NMGBB7","Approved","Tue May 14 17:06:01 PDT 2019","Tue May 14 19:08:16 PDT 2019","Fri May 17 19:08:16 PDT 2019","Tue May 14 23:04:38 PDT 2019","","","7335","100% (1/1)","100% (1/1)","100% (1/1)","5","39dae4f4-8cd6-46c5-9a93-8f27168f2692"
"3VW0145YLYYDBVV7JRNSGULIKC5JM9","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:55 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:31 PDT 2019","","","3SKEMFQBZ4RWNAXFXDIN0BGNM788KB","A1CA46R2A6TV9W","Approved","Tue May 14 17:05:58 PDT 2019","Tue May 14 19:10:02 PDT 2019","Fri May 17 19:10:02 PDT 2019","Tue May 14 23:04:38 PDT 2019","","","7444","100% (1/1)","100% (1/1)","100% (1/1)","3","252a5804-e8b2-42b1-abe3-ca3db1ae9a52"
"3SU800BH86EDAQ4TNJYN45EYBT0QUZ","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:55 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:31 PDT 2019","","","3YDGXNSEO0GB988CCLV7TURRPLI48H","A38DC3BG1ZCVZ2","Approved","Tue May 14 17:06:34 PDT 2019","Tue May 14 18:08:16 PDT 2019","Fri May 17 18:08:16 PDT 2019","Tue May 14 23:37:36 PDT 2019","","","3702","100% (1/1)","100% (1/1)","100% (1/1)","1","9deefe11-561c-4012-9cea-a870522bfced"
"3K2CEDRACBN7PYRCVL1WI08RIEWTMO","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:55 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:31 PDT 2019","","","38JBBYETQPWSI9I3POH7L4ND0OGE4Q","A38DXFI1TZA295","Approved","Tue May 14 17:06:18 PDT 2019","Tue May 14 18:15:02 PDT 2019","Fri May 17 18:15:02 PDT 2019","Tue May 14 23:37:36 PDT 2019","","","4124","100% (2/2)","100% (1/1)","100% (1/1)","2","1311767d-1705-4702-9881-0b7594312aef"
"3TZ0XG8CBU69KUGU3EMWMI6K42498G","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:55 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:32 PDT 2019","","","3FIUS151DWO6E37EQK9WUW5S394GGW","A1RWNYJA5X25YH","Approved","Tue May 14 17:06:25 PDT 2019","Tue May 14 17:32:19 PDT 2019","Fri May 17 17:32:19 PDT 2019","Tue May 14 17:47:41 PDT 2019","","","1554","100% (1/1)","100% (1/1)","100% (1/1)","3","5ac433ce-4725-4690-b18a-65d92f264ed8"
"3U74KRR67M7D7GCC7MGWVFXRN46TNO","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:55 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:32 PDT 2019","","","369J354OFEW4HAI8E70AI5S39V16GK","A22051NK9RQ4FV","Approved","Tue May 14 17:06:37 PDT 2019","Tue May 14 18:56:01 PDT 2019","Fri May 17 18:56:01 PDT 2019","Tue May 14 23:04:38 PDT 2019","","","6564","100% (2/2)","100% (1/1)","100% (1/1)","5","9aa28af0-7d15-4438-a278-657c93dda3d5"
"3LN3BXKGC0HZP5ZKFN8CSFVTQM2GWT","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:55 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:32 PDT 2019","","","3VELCLL3GL53WOLGXHIB5O1A05L1FI","A3EYWJCIO1MG9W","Approved","Tue May 14 17:06:42 PDT 2019","Tue May 14 18:31:48 PDT 2019","Fri May 17 18:31:48 PDT 2019","Tue May 14 23:37:37 PDT 2019","","","5106","100% (2/2)","100% (1/1)","100% (1/1)","2","4109791f-e6db-412b-93dd-b6f87139db21"
"3909MD9T2Z3ZU5HYJ38OOOOHI3XEFC","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:55 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:32 PDT 2019","","","3MAOD8E57RWNAHJQ2YMV82EK7BMNX3","A35D31QHYQUF9V","Approved","Tue May 14 17:06:35 PDT 2019","Tue May 14 17:26:00 PDT 2019","Fri May 17 17:26:00 PDT 2019","Tue May 14 17:52:02 PDT 2019","","","1165","100% (1/1)","100% (1/1)","100% (1/1)","3","8398fd30-cf91-45dc-8ba1-bda01f01f093"
"3OYHVNTV5TKWMIM1ES2H9DA0U1KOKS","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:55 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:33 PDT 2019","","","3ZR9AIQJUCVTRJ39HHIS0FL96N640U","A2OXXHGAM7B0Y","Approved","Tue May 14 17:06:13 PDT 2019","Tue May 14 18:42:20 PDT 2019","Fri May 17 18:42:20 PDT 2019","Tue May 14 23:04:38 PDT 2019","","","5767","100% (1/1)","100% (1/1)","100% (1/1)","4","c279ff22-4d54-43c8-98cc-655630c4a37e"
"3FULMHZ7OUJN8DCMGK0OASWZ2FFM4L","3BRS3IGD6GIIC5DNTL2TOFVSD9MRTB","Machine Learning Email Task - Hockey and Baseball Emails","You will do a task related to looking at sports emails with decisions from a machine learning model. The task is expected to take under 30 minutes. A $2 bonus may be awarded based on performance.","machine, learning, email, classification, decisions, hockey, baseball, sports","$3.50","Tue May 14 17:05:55 PDT 2019","1","BatchId:3643203;OriginalHitTemplateId:925420878;","10800","259200","Tue May 14 17:05:33 PDT 2019","","","320DUZ38G88G55XFYQUZR9X8V1LJG3","A9K0CV70JWG1W","Approved","Tue May 14 17:06:37 PDT 2019","Tue May 14 17:29:29 PDT 2019","Fri May 17 17:29:29 PDT 2019","Tue May 14 17:52:02 PDT 2019","","","1372","100% (1/1)","100% (1/1)","100% (1/1)","5","b7f37ac6-81b3-4845-aa5c-a0cc82f6705b"
